ï»¿Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (Â°)
07 03 2018 2:40,3462.471924,19.85026932,3600,196.6268005
07 03 2018 2:50,3462.4021,20.54884911,3600,198.4924927
07 03 2018 3:00,3462.354004,20.46328926,3600,197.7102051
07 03 2018 3:10,3462.139893,21.22962952,3600,198.0260925
07 03 2018 3:20,3462.323975,21.6140995,3600,198.9394989
07 03 2018 3:30,3462.63208,21.3122406,3600,198.1309967
07 03 2018 3:40,3462.878906,20.34889984,3600,194.4160004
07 03 2018 3:50,3462.572021,19.53780937,3600,191.5326996
07 03 2018 4:00,3462.475098,19.86084938,3600,191.2335052
07 03 2018 4:10,3462.541016,20.31181908,3600,192.6755066
07 03 2018 4:20,3462.295898,19.43825912,3600,187.9051971
07 03 2018 4:30,3462.310059,18.87718964,3600,186.0422974
07 03 2018 4:40,3462.678955,18.11922073,3600,188.6168976
07 03 2018 4:50,3462.35498,18.08344078,3600,188.5794067
07 03 2018 5:00,3462.881104,17.88907051,3600,189.713501
07 03 2018 5:10,3462.814941,18.0803299,3600,192.3889008
07 03 2018 5:20,3462.603027,18.25849915,3600,192.6916046
07 03 2018 5:30,3462.586914,17.95605087,3600,195.4250946
07 03 2018 5:40,3551.483887,18.83456993,3600,197.0628052
07 03 2018 5:50,3601.612061,18.1321106,3600,198.5991974
07 03 2018 6:00,3602.084961,18.20239067,3600,199.3695068
07 03 2018 6:10,3602.417969,17.34766006,3600,201.1423035
07 03 2018 6:20,3602.114014,17.16081047,3600,203.5794067
07 03 2018 6:30,3602.493896,16.96039963,3600,203.9781952
07 03 2018 6:40,3602.24292,17.30986977,3600,205.5267029
07 03 2018 6:50,3602.629883,16.57408905,3600,207.0681
07 03 2018 7:00,3601.906982,17.61376953,3600,208.0428009
07 03 2018 7:10,3602.083984,16.77989006,3600,209.0079041
07 03 2018 7:20,3602.667969,15.35721016,3600,209.2176971
07 03 2018 7:30,3602.577881,15.75374031,3600,212.2754974
07 03 2018 7:40,3602.419922,16.45108986,3600,215.800293
07 03 2018 7:50,3602.375,17.34951019,3600,216.8945007
07 03 2018 8:00,1799.511963,18.01345062,3600,219.5160065
07 03 2018 8:10,2379.756104,19.43317986,3600,219.8267975
07 03 2018 8:20,757.3900146,18.90155983,3600,221.4776001
07 03 2018 8:30,2340.975098,19.1301899,3600,221.0265961
07 03 2018 8:40,3601.962891,19.36257935,3600,220.2330933
07 03 2018 8:50,3601.86792,19.79417038,3600,220.6311951
07 03 2018 9:00,3601.803955,19.17753983,3600,222.5762939
07 03 2018 9:10,3601.345947,19.93759918,3600,221.7411041
07 03 2018 9:20,3601.531006,19.94601059,3600,219.5310059
07 03 2018 9:30,3601.439941,20.12170029,3600,217.9217987
07 03 2018 9:40,3601.516113,20.70313072,3600,218.2904968
07 03 2018 9:50,3602.001953,21.03990936,3600,215.8157043
07 03 2018 10:00,3602.477051,19.69042015,3600,213.3954926
07 03 2018 10:10,3602.23999,19.53270912,3600,213.1864014
07 03 2018 10:20,3602.049072,20.34730911,3600,211.3596039
07 03 2018 10:30,3602.675049,19.38404083,3600,212.0511932
07 03 2018 10:40,3602.615967,17.6508007,3600,213.4976959
07 03 2018 10:50,3602.460938,17.92210007,3600,214.1116943
07 03 2018 11:00,3602.659912,18.35617065,3600,216.3193054
07 03 2018 11:10,3603.103027,19.35586929,3600,216.2619019
07 03 2018 11:20,3602.846924,17.35236931,3600,216.3544006
07 03 2018 11:30,3602.971924,17.42465019,3600,219.6842041
07 03 2018 11:40,3601.645996,15.9575901,3600,218.7901001
07 03 2018 11:50,3597.725098,14.69194984,3600,217.353302
07 03 2018 12:00,3600.216064,15.26618958,3600,217.0514069
07 03 2018 12:10,3602.812012,16.04107094,3600,217.6318054
07 03 2018 12:20,3602.605957,16.14357948,3600,216.0805969
07 03 2018 12:30,3597.429932,14.95958996,3600,219.3973999
07 03 2018 12:40,3600.960938,15.35103035,3600,220.6304016
07 03 2018 12:50,3602.403076,14.88350964,3600,221.3865051
07 03 2018 13:00,3596.096924,13.96364975,3600,219.6035004
07 03 2018 13:10,3588.294922,13.63383961,3600,222.3094025
07 03 2018 13:20,3594.938965,15.03964996,3600,223.517807
07 03 2018 13:30,3537.541016,14.47906017,3600,223.1649017
07 03 2018 13:40,3586.350098,14.14688969,3600,223.509201
07 03 2018 13:50,3581.930908,14.00319004,3600,222.7942047
07 03 2018 14:00,3170.741943,12.49613953,3578.842282,222.9342041
07 03 2018 14:10,3343.351074,12.26675034,3557.469917,224.1591034
07 03 2018 14:20,3183.718994,11.62434006,3451.046662,222.9701996
07 03 2018 14:30,3315.211914,12.00500011,3522.725378,221.8540955
07 03 2018 14:40,3481.50708,12.59339046,3585.450161,219.0720978
07 03 2018 14:50,3510.281006,13.07419014,3600,218.3822021
07 03 2018 15:00,3428.36792,12.6847496,3590.362336,222.1707001
07 03 2018 15:10,3128.87793,11.83640957,3494.188105,222.7689056
07 03 2018 15:20,3391.906982,12.5441103,3582.280976,222.7667999
07 03 2018 15:30,2575.865967,9.995114326,2789.060482,220.8479004
07 03 2018 15:40,2705.790039,10.51902962,3074.812975,222.7480011
07 03 2018 15:50,2237.375977,9.540291786,2471.492396,223.0634003
07 03 2018 16:00,1761.42395,8.517823219,1838.995857,220.5960999
07 03 2018 16:10,2586.655029,10.49522018,3063.505926,221.8047028
07 03 2018 16:20,2602.150879,10.42957973,3031.543247,219.588501
07 03 2018 16:30,2935.970947,10.96829033,3261.131058,218.7778931
07 03 2018 16:40,3100.440918,11.42693996,3403.237434,218.8782043
07 03 2018 16:50,3344.988037,12.44217968,3574.553213,217.5155945
07 03 2018 17:00,3324.868896,12.0864296,3534.754919,222.4664001
07 03 2018 17:10,3124.511963,11.71257019,3470.002107,222.7658997
07 03 2018 17:20,2938.99292,11.07948971,3299.791191,223.8166046
07 03 2018 17:30,2618.9021,10.49701977,3064.365837,222.7467041
07 03 2018 17:40,2671.23999,10.56945038,3098.261408,224.2433929
07 03 2018 17:50,2359.562012,9.870092392,2708.647455,220.0991058
07 03 2018 18:00,2658.074951,10.41442013,3023.994816,222.6952057
07 03 2018 18:10,3263.341064,11.88484955,3502.897705,220.3820953
07 03 2018 18:20,3463.51001,12.48859024,3578.269136,224.6941986
07 03 2018 18:30,3147.543945,11.40598011,3397.709643,224.6065979
07 03 2018 18:40,3224.861084,11.8200798,3491.157748,226.1004028
07 03 2018 18:50,3473.343018,12.31624985,3562.782582,222.9167023
07 03 2018 19:00,3463.136963,12.74969006,3593.102159,227.9839935
07 03 2018 19:10,3209.667969,11.5767498,3440.212192,227.8126984
07 03 2018 19:20,3166.506104,11.76054955,3479.703693,228.1885071
07 03 2018 19:30,3539.7229,12.93889999,3597.586398,227.7391052
07 03 2018 19:40,3465.478027,12.2389698,3554.31618,226.717804
07 03 2018 19:50,3108.593018,10.93404007,3248.653105,229.2536926
07 03 2018 20:00,3424.566895,12.35978985,3567.133741,224.5010986
07 03 2018 20:10,3565.524902,13.54629993,3600,225.7749023
07 03 2018 20:20,3601.784912,14.64058971,3600,223.4102936
07 03 2018 20:30,3602.860107,15.7410202,3600,224.1809998
07 03 2018 20:40,3575.044922,15.21739006,3600,224.802597
07 03 2018 20:50,3545.968994,15.41868973,3600,222.3177948
07 03 2018 21:00,3594.481934,15.99462986,3600,223.9409027
07 03 2018 21:10,3586.99707,16.39163971,3600,221.8784027
07 03 2018 21:20,3589.564941,15.99851036,3600,224.3695984
07 03 2018 21:30,3599.925049,16.32836914,3600,223.0908966
07 03 2018 21:40,3567.000977,15.48044968,3600,222.4152069
07 03 2018 21:50,3587.685059,15.9927702,3600,224.7971039
07 03 2018 22:00,3591.812988,15.45635986,3600,222.4830933
07 03 2018 22:10,3587.355957,15.24166965,3600,220.1636963
07 03 2018 22:20,3599.958008,14.36548996,3600,221.7969055
07 03 2018 22:30,3602.374023,14.21584988,3600,220.7749939
07 03 2018 22:40,3598.906006,15.19126987,3600,222.9651031
07 03 2018 22:50,3601.646973,15.36015034,3600,225.1246033
07 03 2018 23:00,3600.746094,15.57942963,3600,224.414093
07 03 2018 23:10,3602.516113,15.56165981,3600,223.6134033
07 03 2018 23:20,3598.115967,15.09654999,3600,222.1692047
07 03 2018 23:30,3596.025879,14.09152031,3600,219.4976959
07 03 2018 23:40,3599.802002,13.73377037,3600,218.8842926
07 03 2018 23:50,3560.724121,13.28625965,3600,218.9812012
08 03 2018 0:00,3593.225098,13.34335995,3600,220.3161926
08 03 2018 0:10,3573.239014,13.05766964,3600,218.8547058
08 03 2018 0:20,3496.447998,13.18249989,3600,217.3932953
08 03 2018 0:30,3458.058105,12.65139961,3588.71328,216.9557037
08 03 2018 0:40,3244.696045,11.72004986,3471.542377,216.5411987
08 03 2018 0:50,3323.284912,11.9843502,3519.495462,217.3885956
08 03 2018 1:00,3262.738037,11.82462978,3492.0069,216.6188049
08 03 2018 1:10,3402.041992,12.07756996,3533.500358,217.5894012
08 03 2018 1:20,3516.22998,13.10037994,3600,218.7380066
08 03 2018 1:30,3439.839111,12.67978954,3590.127513,219.8533936
08 03 2018 1:40,3462.183105,12.58609009,3585.003784,217.9801025
08 03 2018 1:50,3350.434082,12.35171032,3566.348941,219.5626984
08 03 2018 2:00,3472.150879,12.4558897,3575.685461,220.6970978
08 03 2018 2:10,3330.886963,12.13111019,3540.882038,221.0317993
08 03 2018 2:20,3491.707031,12.81171989,3595.142608,222.853302
08 03 2018 2:30,3524.655029,12.69836044,3590.988025,224.4492035
08 03 2018 2:40,3584.805908,13.6486702,3600,222.9830017
08 03 2018 2:50,3556.934082,13.09037018,3600,221.9181976
08 03 2018 3:00,3243.125,11.69470024,3466.280282,216.8697052
08 03 2018 3:10,2980.52002,11.31046963,3371.388931,217.6719055
08 03 2018 3:20,3053.916016,11.47992039,3416.818252,219.3809967
08 03 2018 3:30,3187.466064,11.47984982,3416.800533,215.5691071
08 03 2018 3:40,3121.312012,11.61034966,3447.906388,218.7068939
08 03 2018 3:50,2951.62793,11.3915596,3393.855009,218.4497986
08 03 2018 4:00,2862.38208,11.10974026,3309.827202,218.1741943
08 03 2018 4:10,2777.481934,10.97134018,3262.229,215.0926056
08 03 2018 4:20,3048.511963,11.51976967,3426.667171,216.5209961
08 03 2018 4:30,2937.092041,11.18725014,3334.624061,214.5332947
08 03 2018 4:40,2381.604004,9.954611778,2763.556423,211.7028961
08 03 2018 4:50,2422.542969,9.932112694,2749.164014,207.4208069
08 03 2018 5:00,2594.427002,10.26531982,2946.338296,207.6898041
08 03 2018 5:10,2601.836914,10.47789001,3055.180409,207.600296
08 03 2018 5:20,2202.456055,9.486721039,2461.269725,205.3430023
08 03 2018 5:30,2071.330078,9.357832909,2376.74443,205.0951996
08 03 2018 5:40,1384.082031,8.249000549,1675.648824,200.3479004
08 03 2018 5:50,1757.197021,8.31707859,1716.463017,192.6367035
08 03 2018 6:00,1514.359009,8.231015205,1664.933568,200.308197
08 03 2018 6:10,1325.296021,7.81431818,1425.525253,197.5993042
08 03 2018 6:20,1524.311035,8.300546646,1706.51534,197.7897034
08 03 2018 6:30,1659.446045,8.186765671,1638.694326,209.1260071
08 03 2018 6:40,1482.762939,7.74382019,1386.884736,214.3580017
08 03 2018 6:50,1662.262939,8.186115265,1638.309977,207.0758972
08 03 2018 7:00,2133.510986,9.106754303,2213.026287,234.2518005
08 03 2018 7:10,1753.46106,8.348887444,1735.667295,231.7391968
08 03 2018 7:20,1289.82605,7.609337807,1314.852101,242.7288971
08 03 2018 7:30,1805.967041,8.607603073,1894.751741,245.655304
08 03 2018 7:40,1652.099976,8.125818253,1602.849739,226.6564026
08 03 2018 7:50,2475.163086,9.934227943,2750.524002,231.408905
08 03 2018 8:00,3324.61792,12.70291996,3591.191509,231.9853058
08 03 2018 8:10,2831.136963,10.72467041,3166.315916,232.9989014
08 03 2018 8:20,2538.675049,9.838393211,2687.455505,242.1464996
08 03 2018 8:30,1812.969971,8.375656128,1751.892738,237.5182953
08 03 2018 8:40,2655.580078,9.89849472,2727.356534,227.6071014
08 03 2018 8:50,2531.980957,9.89221096,2723.239893,230.2131042
08 03 2018 9:00,3432.562012,12.05191994,3529.793785,225.6652985
08 03 2018 9:10,3291.804932,11.7895298,3485.35981,234.2171021
08 03 2018 9:20,3514.219971,13.70652008,3600,231.4394073
08 03 2018 9:30,3471.291016,12.17523003,3546.607539,228.4705963
08 03 2018 9:40,3532.303955,13.30354977,3600,222.712204
08 03 2018 9:50,3581.860107,14.66940022,3600,223.5426025
08 03 2018 10:00,3587.009033,15.61970043,3600,222.8912964
08 03 2018 10:10,3573.99292,13.54012966,3600,221.9429016
08 03 2018 10:20,3408.291016,12.10980034,3538.00128,220.3395996
08 03 2018 10:30,2252.592041,9.312532425,2347.096649,229.1011047
08 03 2018 10:40,2036.141968,8.941228867,2106.174646,237.0184937
08 03 2018 10:50,2912.863037,10.81783962,3204.262513,244.183197
08 03 2018 11:00,2254.681885,9.141755104,2235.746532,243.7971039
08 03 2018 11:10,2689.9729,10.03001022,2810.620795,247.8294983
08 03 2018 11:20,2159.26001,8.903621674,2082.05481,245.8957977
08 03 2018 11:30,1460.490967,7.760063171,1395.73541,241.441803
08 03 2018 11:40,950.0717773,6.791062832,924.6420426,236.7382965
08 03 2018 11:50,1698.312012,8.341122627,1730.971661,243.7317963
08 03 2018 12:00,3257.637939,11.26723003,3358.852943,252.1819
08 03 2018 12:10,3032.208008,10.73462009,3170.470335,269.0620117
08 03 2018 12:20,2939.614014,10.37773037,3005.463767,260.3530884
08 03 2018 12:30,2852.259033,10.35400963,2993.284015,254.6528931
08 03 2018 12:40,3104.316895,10.87621975,3226.965697,256.4121094
08 03 2018 12:50,2920.233887,10.42234993,3027.951168,256.2861023
08 03 2018 13:00,2345.613037,9.455161095,2440.553748,259.0979004
08 03 2018 13:10,2752.054932,10.0722599,2836.218927,257.9973145
08 03 2018 13:20,3209.449951,11.37129021,3388.365618,259.9432068
08 03 2018 13:30,3037.478027,10.97531986,3263.658455,260.3581848
08 03 2018 13:40,2862.808105,10.63455009,3127.553755,259.1947021
08 03 2018 13:50,2408.654053,9.627123833,2537.589061,259.3370972
08 03 2018 14:00,2502.61792,10.00957012,2798.038092,264.2817078
08 03 2018 14:10,1690.037964,8.306551933,1710.126205,265.1975098
08 03 2018 14:20,1820.822021,8.528085709,1845.341117,266.6700134
08 03 2018 14:30,2084.718018,9.121259689,2222.437467,268.5197144
08 03 2018 14:40,2094.866943,9.117148399,2219.769341,270.9345093
08 03 2018 14:50,2477.794922,9.828451157,2680.740796,273.0629883
08 03 2018 15:00,2107.846924,9.086676598,2200.011311,272.5375061
08 03 2018 15:10,2239.970947,9.472957611,2452.234196,270.596405
08 03 2018 15:20,1580.499023,8.054000854,1561.070798,267.5163879
08 03 2018 15:30,2095.553955,9.07598114,2193.083829,263.8843994
08 03 2018 15:40,1523.427002,7.959496021,1506.887703,262.8902893
08 03 2018 15:50,1057.447998,7.097413063,1060.450121,273.0567932
08 03 2018 16:00,941.1157227,6.736048222,901.4664592,276.8299866
08 03 2018 16:10,812.369812,6.480063915,798.2146979,288.3096924
08 03 2018 16:20,1270.71106,7.783164978,1408.377582,296.4025879
08 03 2018 16:30,945.7363892,7.022102833,1025.969784,298.5822144
08 03 2018 16:40,532.3021851,5.610029221,501.2157788,293.6541138
08 03 2018 16:50,672.2838745,6.288330078,725.6527968,291.8297119
08 03 2018 17:00,887.5756226,6.826527119,939.7721638,292.6312866
08 03 2018 17:10,909.7974243,7.010264874,1020.616367,298.1682129
08 03 2018 17:20,772.6699219,6.618083954,852.9606085,296.8492126
08 03 2018 17:30,554.8862305,5.847791195,574.8368498,294.0539856
08 03 2018 17:40,590.0266113,6.158985138,678.948057,298.3555908
08 03 2018 17:50,520.3516235,5.77123785,550.5170344,295.5349121
08 03 2018 18:00,338.7426147,5.277221203,407.1376997,291.5422974
08 03 2018 18:10,305.6051025,5.120111942,366.0645917,285.4585876
08 03 2018 18:20,59.24016953,3.432570934,44.81167895,278.0161133
08 03 2018 18:30,89.83651733,3.799998999,92.79983978,266.2166138
08 03 2018 18:40,142.8703003,4.229835987,166.8996243,272.9245911
08 03 2018 18:50,162.0350952,4.381455898,197.3206221,270.1530151
08 03 2018 19:00,158.1475983,4.391322136,199.3437544,268.3718872
08 03 2018 19:10,349.4867859,5.35263586,427.5898844,270.8742981
08 03 2018 19:20,316.4248962,5.274851799,406.5030188,275.5999146
08 03 2018 19:30,176.3549957,4.442130089,209.8500313,270.5444031
08 03 2018 19:40,184.277298,4.5522542,233.1428251,260.2903137
08 03 2018 19:50,190.9857025,4.629278183,249.8764377,259.5036011
08 03 2018 20:00,206.4698029,4.746823788,276.1518384,254.4951935
08 03 2018 20:10,136.6094971,4.314126968,183.6588883,248.8497009
08 03 2018 20:20,170.7602997,4.463779926,214.3722385,245.5195007
08 03 2018 20:30,148.7201996,4.13956213,149.3549479,252.0001068
08 03 2018 20:40,127.3180008,4.061330795,134.4710261,253.3553009
08 03 2018 20:50,91.88725281,3.699713945,77.55881468,251.168396
08 03 2018 21:00,83.57578278,3.836858034,98.80596664,255.9044037
08 03 2018 21:10,120.7297974,4.13847208,149.1455581,249.8545074
08 03 2018 21:20,28.93853951,3.339349985,36.07187252,248.3903961
08 03 2018 21:30,86.76849365,3.992744923,126.611236,248.1036072
08 03 2018 21:40,38.18952942,3.696475029,77.09339821,248.0881958
08 03 2018 21:50,2.888735056,2.653058052,0,250.0827026
08 03 2018 22:00,0,2.488406897,0,251.5438995
08 03 2018 22:10,0,1.612385988,0,280.1166992
08 03 2018 22:20,0,1.764737964,0,287.146698
08 03 2018 22:30,0,1.809348941,0,299.3310852
08 03 2018 22:40,0,2.319122076,0,287.9880066
08 03 2018 22:50,0,2.504055023,0,281.9306946
08 03 2018 23:00,0,3.265801907,30.15771329,282.7626038
08 03 2018 23:10,0,3.442176104,45.79121184,283.5367126
08 03 2018 23:20,0,3.98122406,124.4232224,291.7409058
08 03 2018 23:30,18.27560997,3.53156805,55.61534499,299.4772034
08 03 2018 23:40,17.0512104,3.437932014,45.35658041,311.7883911
08 03 2018 23:50,5.978265762,3.17333293,23.95019811,322.4555969
09 03 2018 0:00,0,3.503798008,52.42653088,339.9995117
09 03 2018 0:10,0,3.006532907,16.21246735,349.5592041
09 03 2018 0:20,0,3.087848902,19.42855922,347.4711914
09 03 2018 0:30,0,3.24822402,28.87238177,333.9789124
09 03 2018 0:40,0,2.952033997,0,320.0411072
09 03 2018 0:50,0,3.276590109,30.97105055,317.4136047
09 03 2018 1:00,0,3.529441118,55.3667476,328.6199951
09 03 2018 1:10,0,3.198436022,25.50010108,323.9985962
09 03 2018 1:20,0,3.231760025,27.71333754,321.2309875
09 03 2018 1:30,0,3.20373702,25.84028654,308.0320129
09 03 2018 1:40,0,3.37551403,39.29731194,308.4563904
09 03 2018 1:50,0,4.07881403,137.7723531,304.4992981
09 03 2018 2:00,69.57298279,4.123031139,146.1856387,303.930603
09 03 2018 2:10,11.9207201,3.084877968,19.29243652,298.9295044
09 03 2018 2:20,0,2.916148901,0,307.6401978
09 03 2018 2:30,0,3.253544092,29.25617948,322.7384033
09 03 2018 2:40,0,2.678061008,0,323.8135071
09 03 2018 2:50,0,3.068808079,18.58062266,339.9966125
09 03 2018 3:00,0,3.54383111,57.06277762,339.2990112
09 03 2018 3:10,0,3.531950951,55.66017553,337.3761902
09 03 2018 3:20,0,3.772941113,88.52915267,336.9417114
09 03 2018 3:30,0,3.079935074,19.06909165,345.8363953
09 03 2018 3:40,0,1.433192968,0,343.6145935
09 03 2018 3:50,0,1.740602016,0,343.0376892
09 03 2018 4:00,0,2.206942081,0,357.112915
09 03 2018 4:10,0,2.211513996,0,349.1852112
09 03 2018 4:20,0,2.466396093,0,350.7420044
09 03 2018 4:30,0,2.116625071,0,3.066267967
09 03 2018 4:40,0,1.629263043,0,18.98624992
09 03 2018 4:50,0,3.02145505,16.72338712,3.066320896
09 03 2018 5:00,0,2.684307098,0,10.1257
09 03 2018 5:10,0,2.326988935,0,32.34304047
09 03 2018 5:20,0,2.658041954,0,18.38562012
09 03 2018 5:30,0,4.261242867,173.1004646,3.712285995
09 03 2018 5:40,0,4.158521175,153.006076,2.957866907
09 03 2018 5:50,0,3.482471943,50.06143623,5.074965
09 03 2018 6:00,0,2.695151091,0,18.13833046
09 03 2018 6:10,0,2.096554041,0,16.80872917
09 03 2018 6:20,0,1.758293986,0,11.56422043
09 03 2018 6:30,0,1.176939964,0,5.469244957
09 03 2018 6:40,0,0.463838309,0,26.71977997
09 03 2018 6:50,0,0.3800601959,0,285.0651855
09 03 2018 7:00,0,0.6653571725,0,321.8409119
09 03 2018 7:10,0,1.011291981,0,29.59597969
09 03 2018 7:20,0,1.847816944,0,22.08189011
09 03 2018 7:30,0,0.6844503284,0,13.65229988
09 03 2018 7:40,0,0.4849433899,0,23.92756081
09 03 2018 7:50,0,1.067703009,0,269.3163147
09 03 2018 8:00,0,0.6939979792,0,257.5780029
09 03 2018 8:10,0,0.7921453118,0,275.877594
09 03 2018 8:20,0,2.753395081,0,245.0003967
09 03 2018 8:30,0,1.809785962,0,237.9871063
09 03 2018 8:40,0,1.578230977,0,216.5178986
09 03 2018 8:50,0,1.966516018,0,200.8244019
09 03 2018 9:00,0,2.448623896,0,174.3181
09 03 2018 9:10,0,1.582857013,0,164.0888977
09 03 2018 9:20,0,1.42037499,0,166.3072968
